GeoFips,GeoName,LineCode,Description,2016,2017,2018,2019,2020
37998,North Carolina (Metropolitan Portion),2002,      Military,119098,119926,118836,119604,117857
37998,North Carolina (Metropolitan Portion),2010,      State and local,520947,525309,528351,533458,520987
37998,North Carolina (Metropolitan Portion),2011,        State government,171443,171850,172319,175165,171184
37998,North Carolina (Metropolitan Portion),2012,        Local government,349504,353459,356032,358293,349803
37999,North Carolina (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
37999,North Carolina (Nonmetropolitan Portion) *,10,Total employment (number of jobs),940397,938141,947818,952715,910395
37999,North Carolina (Nonmetropolitan Portion) *,,By type,,,,,
37999,North Carolina (Nonmetropolitan Portion) *,20,  Wage and salary employment,721681,721409,725076,732834,698647
37999,North Carolina (Nonmetropolitan Portion) *,40,  Proprietors employment,218716,216732,222742,219881,211748
37999,North Carolina (Nonmetropolitan Portion) *,50,    Farm proprietors employment,16256,15999,15996,15926,15845
37999,North Carolina (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,202460,200733,206746,203955,195903
37999,North Carolina (Nonmetropolitan Portion) *,,By industry,,,,,
37999,North Carolina (Nonmetropolitan Portion) *,70,  Farm employment,29433,27381,26786,29625,27996
37999,North Carolina (Nonmetropolitan Portion) *,80,  Nonfarm employment,910964,910760,921032,923090,882399
37999,North Carolina (Nonmetropolitan Portion) *,90,    Private nonfarm employment,765133,766081,778229,779957,744253
37999,North Carolina (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",12825,12591,12826,12533,12190
37999,North Carolina (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",2272,2005,1939,(D),(D)
37999,North Carolina (Nonmetropolitan Portion) *,300,      Utilities,2661,2336,2480,2589,2596
37999,North Carolina (Nonmetropolitan Portion) *,400,      Construction,"61,003 E","61,874 E",64785,"65,585 E","63,857 E"
37999,North Carolina (Nonmetropolitan Portion) *,500,      Manufacturing,"105,198 E","106,142 E","108,546 E","109,117 E","103,994 E"
37999,North Carolina (Nonmetropolitan Portion) *,600,      Wholesale trade,22822,22077,21779,22154,21367
37999,North Carolina (Nonmetropolitan Portion) *,700,      Retail trade,106423,106321,105456,104121,103616
37999,North Carolina (Nonmetropolitan Portion) *,800,      Transportation and warehousing,23879,24348,24802,25530,25172
37999,North Carolina (Nonmetropolitan Portion) *,900,      Information,7900,7689,7441,7239,"6,475 E"
37999,North Carolina (Nonmetropolitan Portion) *,1000,      Finance and insurance,"26,500 E","25,964 E","26,981 E",25831,"25,495 E"
37999,North Carolina (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,36307,37022,38234,36873,36006
37999,North Carolina (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services",29081,28973,30304,31343,31238
37999,North Carolina (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,9338,8886,8811,8147,7049
37999,North Carolina (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,52577,53124,54771,"52,475 E",53307
37999,North Carolina (Nonmetropolitan Portion) *,1500,      Educational services,12335,12599,12441,13075,12334
37999,North Carolina (Nonmetropolitan Portion) *,1600,      Health care and social assistance,100643,99936,100823,101425,97318
37999,North Carolina (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation",16450,17173,17685,17710,14695
37999,North Carolina (Nonmetropolitan Portion) *,1800,      Accommodation and food services,73731,75166,75600,76945,66496
37999,North Carolina (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),"57,850 E",58364,"57,213 E",59845,56076
37999,North Carolina (Nonmetropolitan Portion) *,2000,    Government and government enterprises,145831,144679,142803,143133,138146
37999,North Carolina (Nonmetropolitan Portion) *,2001,      Federal civilian,5605,5699,5765,5826,6203
37999,North Carolina (Nonmetropolitan Portion) *,2002,      Military,5834,5918,5836,5809,5679
37999,North Carolina (Nonmetropolitan Portion) *,2010,      State and local,134392,133062,131202,131498,126264
37999,North Carolina (Nonmetropolitan Portion) *,2011,        State government,39942,39710,38844,39385,38208
37999,North Carolina (Nonmetropolitan Portion) *,2012,        Local government,94450,93352,92358,92113,88056
38998,North Dakota (Metropolitan Portion),,Employment by place of work,,,,,
38998,North Dakota (Metropolitan Portion),10,Total employment (number of jobs),297088,297290,298076,299822,288318
38998,North Dakota (Metropolitan Portion),,By type,,,,,
38998,North Dakota (Metropolitan Portion),20,  Wage and salary employment,245157,244265,243622,246244,236659
38998,North Dakota (Metropolitan Portion),40,  Proprietors employment,51931,53025,54454,53578,51659
38998,North Dakota (Metropolitan Portion),50,    Farm proprietors employment,3160,3090,3062,3061,3045
38998,North Dakota (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,48771,49935,51392,50517,48614
38998,North Dakota (Metropolitan Portion),,By industry,,,,,
38998,North Dakota (Metropolitan Portion),70,  Farm employment,3890,3890,3878,3981,4051
38998,North Dakota (Metropolitan Portion),80,  Nonfarm employment,293198,293400,294198,295841,284267
38998,North Dakota (Metropolitan Portion),90,    Private nonfarm employment,250298,250635,251734,252974,241773
38998,North Dakota (Metropolitan Portion),100,"      Forestry, fishing, and related activities",864 E,914,907 E,822 E,(D)
38998,North Dakota (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction","2,752 E","2,311 E","1,957 E","1,897 E",(D)
38998,North Dakota (Metropolitan Portion),300,      Utilities,(D),(D),(D),(D),(D)
38998,North Dakota (Metropolitan Portion),400,      Construction,19849,18628,17895,18090,17501
38998,North Dakota (Metropolitan Portion),500,      Manufacturing,"13,439 E",13758,14336,"14,563 E",13999
38998,North Dakota (Metropolitan Portion),600,      Wholesale trade,12894,"12,516 E","12,436 E","12,729 E","12,433 E"
38998,North Dakota (Metropolitan Portion),700,      Retail trade,34151,33904,"30,965 E","31,885 E","30,389 E"
38998,North Dakota (Metropolitan Portion),800,      Transportation and warehousing,"9,990 E","10,583 E","11,274 E","11,902 E","11,967 E"
38998,North Dakota (Metropolitan Portion),900,      Information,4873,"4,811 E","4,596 E","4,341 E","4,175 E"
38998,North Dakota (Metropolitan Portion),1000,      Finance and insurance,"17,373 E","17,284 E",17695,17624,"17,529 E"
38998,North Dakota (Metropolitan Portion),1100,      Real estate and rental and leasing,13733,14270,"13,864 E","13,552 E",13936
38998,North Dakota (Metropolitan Portion),1200,"      Professional, scientific, and technical services","15,679 E","15,625 E","15,746 E","15,868 E","15,715 E"
38998,North Dakota (Metropolitan Portion),1300,      Management of companies and enterprises,"5,101 E","5,042 E","5,119 E","3,364 E",3681
38998,North Dakota (Metropolitan Portion),1400,      Administrative and support and waste management and remediation services,11383,"10,924 E","11,330 E","10,847 E","10,886 E"
38998,North Dakota (Metropolitan Portion),1500,      Educational services,"3,777 E","3,868 E","3,924 E","4,026 E","3,886 E"
38998,North Dakota (Metropolitan Portion),1600,      Health care and social assistance,"41,212 E","41,820 E","42,051 E","45,491 E","44,642 E"
38998,North Dakota (Metropolitan Portion),1700,"      Arts, entertainment, and recreation","5,092 E","5,414 E","6,541 E","6,409 E","5,285 E"
38998,North Dakota (Metropolitan Portion),1800,      Accommodation and food services,"22,044 E","22,218 E","21,969 E","22,306 E","18,516 E"
38998,North Dakota (Metropolitan Portion),1900,      Other services (except government and government enterprises),"14,374 E","14,431 E","14,110 E",13997,"13,281 E"
38998,North Dakota (Metropolitan Portion),2000,    Government and government enterprises,42900,42765,42464,42867,42494
38998,North Dakota (Metropolitan Portion),2001,      Federal civilian,4638,4714,4742,4747,4824
38998,North Dakota (Metropolitan Portion),2002,      Military,3789,3944,3884,3958,4057
38998,North Dakota (Metropolitan Portion),2010,      State and local,34473,34107,33838,34162,33613
38998,North Dakota (Metropolitan Portion),2011,        State government,18162,17728,"17,419 E","17,327 E","17,518 E"
38998,North Dakota (Metropolitan Portion),2012,        Local government,16311,16379,"16,314 E","16,723 E","15,990 E"
38999,North Dakota (Nonmetropolitan Portion) *,,Employment by place of work,,,,,
38999,North Dakota (Nonmetropolitan Portion) *,10,Total employment (number of jobs),279616,275859,280243,282110,262378
38999,North Dakota (Nonmetropolitan Portion) *,,By type,,,,,
38999,North Dakota (Nonmetropolitan Portion) *,20,  Wage and salary employment,205341,203275,207651,211354,193783
38999,North Dakota (Nonmetropolitan Portion) *,40,  Proprietors employment,74275,72584,72592,70756,68595
38999,North Dakota (Nonmetropolitan Portion) *,50,    Farm proprietors employment,20657,20211,20012,20016,19926
38999,North Dakota (Nonmetropolitan Portion) *,60,    Nonfarm proprietors employment 2/,53618,52373,52580,50740,48669
38999,North Dakota (Nonmetropolitan Portion) *,,By industry,,,,,
38999,North Dakota (Nonmetropolitan Portion) *,70,  Farm employment,24776,24716,24596,25177,25552
38999,North Dakota (Nonmetropolitan Portion) *,80,  Nonfarm employment,254840,251143,255647,256933,236826
38999,North Dakota (Nonmetropolitan Portion) *,90,    Private nonfarm employment,208811,205311,209707,210731,192007
38999,North Dakota (Nonmetropolitan Portion) *,100,"      Forestry, fishing, and related activities",(D),4009,(D),(D),(D)
38999,North Dakota (Nonmetropolitan Portion) *,200,"      Mining, quarrying, and oil and gas extraction",(D),(D),"22,352 E","22,546 E","16,204 E"
38999,North Dakota (Nonmetropolitan Portion) *,300,      Utilities,(D),(D),(D),(D),(D)
38999,North Dakota (Nonmetropolitan Portion) *,400,      Construction,21244,17580,17458,19112,16881
38999,North Dakota (Nonmetropolitan Portion) *,500,      Manufacturing,(D),12692,13369,(D),12885
38999,North Dakota (Nonmetropolitan Portion) *,600,      Wholesale trade,12779,"12,444 E","12,379 E","12,583 E","11,628 E"
38999,North Dakota (Nonmetropolitan Portion) *,700,      Retail trade,26189,25535,"25,293 E","24,484 E","23,534 E"
38999,North Dakota (Nonmetropolitan Portion) *,800,      Transportation and warehousing,(D),(D),(D),(D),(D)
38999,North Dakota (Nonmetropolitan Portion) *,900,      Information,2613,(D),(D),(D),(D)
38999,North Dakota (Nonmetropolitan Portion) *,1000,      Finance and insurance,(D),(D),10127,9517,(D)
38999,North Dakota (Nonmetropolitan Portion) *,1100,      Real estate and rental and leasing,10072,10184,"9,523 E","8,979 E",9495
38999,North Dakota (Nonmetropolitan Portion) *,1200,"      Professional, scientific, and technical services","6,868 E",(D),(D),"6,979 E","6,720 E"
38999,North Dakota (Nonmetropolitan Portion) *,1300,      Management of companies and enterprises,(D),(D),(D),(D),619
38999,North Dakota (Nonmetropolitan Portion) *,1400,      Administrative and support and waste management and remediation services,6475,(D),(D),(D),(D)
38999,North Dakota (Nonmetropolitan Portion) *,1500,      Educational services,(D),(D),(D),(D),(D)
38999,North Dakota (Nonmetropolitan Portion) *,1600,      Health care and social assistance,(D),(D),(D),(D),(D)
38999,North Dakota (Nonmetropolitan Portion) *,1700,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D)
38999,North Dakota (Nonmetropolitan Portion) *,1800,      Accommodation and food services,"14,189 E","13,918 E","14,514 E","14,328 E",(D)
38999,North Dakota (Nonmetropolitan Portion) *,1900,      Other services (except government and government enterprises),(D),(D),(D),12763,(D)
38999,North Dakota (Nonmetropolitan Portion) *,2000,    Government and government enterprises,46029,45832,45940,46202,44819
38999,North Dakota (Nonmetropolitan Portion) *,2001,      Federal civilian,4795,4712,4616,4571,4673
38999,North Dakota (Nonmetropolitan Portion) *,2002,      Military,7627,7819,7904,8023,8061
38999,North Dakota (Nonmetropolitan Portion) *,2010,      State and local,33607,33301,33420,33608,32085
38999,North Dakota (Nonmetropolitan Portion) *,2011,        State government,6712,6407,(D),(D),(D)
38999,North Dakota (Nonmetropolitan Portion) *,2012,        Local government,26895,26894,(D),(D),(D)
39998,Ohio (Metropolitan Portion),,Employment by place of work,,,,,
39998,Ohio (Metropolitan Portion),10,Total employment (number of jobs),5744031,5797912,5871351,5884317,5576818
39998,Ohio (Metropolitan Portion),,By type,,,,,
39998,Ohio (Metropolitan Portion),20,  Wage and salary employment,4669343,4704613,4746014,4776687,4504189
39998,Ohio (Metropolitan Portion),40,  Proprietors employment,1074688,1093299,1125337,1107630,1072629
39998,Ohio (Metropolitan Portion),50,    Farm proprietors employment,27907,27726,27728,27726,27716
39998,Ohio (Metropolitan Portion),60,    Nonfarm proprietors employment 2/,1046781,1065573,1097609,1079904,1044913
39998,Ohio (Metropolitan Portion),,By industry,,,,,
39998,Ohio (Metropolitan Portion),70,  Farm employment,38318,36404,36942,36562,36656
39998,Ohio (Metropolitan Portion),80,  Nonfarm employment,5705713,5761508,5834409,5847755,5540162
39998,Ohio (Metropolitan Portion),90,    Private nonfarm employment,5043041,5094756,5166098,5176010,4887236
39998,Ohio (Metropolitan Portion),100,"      Forestry, fishing, and related activities",(D),7535,7823,(D),(D)
39998,Ohio (Metropolitan Portion),200,"      Mining, quarrying, and oil and gas extraction",20211,16377,13680,11914,10440
39998,Ohio (Metropolitan Portion),300,      Utilities,16421,15857,15895,15733,15541
39998,Ohio (Metropolitan Portion),400,      Construction,268127,276614,283156,287307,277384
39998,Ohio (Metropolitan Portion),500,      Manufacturing,"506,557 E",505740,"515,048 E",517106,483524
