id,GeoName,Description,2016,2017,2018,2019,2020
19,North Carolina (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Educational services,12335,12599,12441,13075,12334
20,North Carolina (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Health care and social assistance,100643,99936,100823,101425,97318
21,North Carolina (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",16450,17173,17685,17710,14695
22,North Carolina (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Accommodation and food services,73731,75166,75600,76945,66496
23,North Carolina (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),57850,58364,57213,59845,56076
24,North Carolina (Nonmetropolitan Portion) *,Government and government enterprises Federal civilian,5605,5699,5765,5826,6203
25,North Carolina (Nonmetropolitan Portion) *,Government and government enterprises Military,5834,5918,5836,5809,5679
26,North Carolina (Nonmetropolitan Portion) *,Government and government enterprises State and local State government,39942,39710,38844,39385,38208
27,North Carolina (Nonmetropolitan Portion) *,Government and government enterprises State and local Local government,94450,93352,92358,92113,88056
1,North Dakota (Metropolitan Portion),Wage and salary employment,245157,244265,243622,246244,236659
2,North Dakota (Metropolitan Portion),Proprietors employment Farm proprietors employment,3160,3090,3062,3061,3045
3,North Dakota (Metropolitan Portion),Proprietors employmentNonfarm proprietors employment 2/,48771,49935,51392,50517,48614
4,North Dakota (Metropolitan Portion),Farm employment,3890,3890,3878,3981,4051
8,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,19849,18628,17895,18090,17501
9,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Manufacturing,13439,13758,14336,14563,13999
10,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,12894,12516,12436,12729,12433
11,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,34151,33904,30965,31885,30389
12,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Transportation and warehousing,9990,10583,11274,11902,11967
13,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Information,4873,4811,4596,4341,4175
14,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Finance and insurance,17373,17284,17695,17624,17529
15,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Real estate and rental and leasing,13733,14270,13864,13552,13936
16,North Dakota (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",15679,15625,15746,15868,15715
17,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Management of companies and enterprises,5101,5042,5119,3364,3681
18,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,11383,10924,11330,10847,10886
19,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Educational services,3777,3868,3924,4026,3886
20,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Health care and social assistance,41212,41820,42051,45491,44642
21,North Dakota (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",5092,5414,6541,6409,5285
22,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Accommodation and food services,22044,22218,21969,22306,18516
23,North Dakota (Metropolitan Portion),Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),14374,14431,14110,13997,13281
24,North Dakota (Metropolitan Portion),Government and government enterprises Federal civilian,4638,4714,4742,4747,4824
25,North Dakota (Metropolitan Portion),Government and government enterprises Military,3789,3944,3884,3958,4057
26,North Dakota (Metropolitan Portion),Government and government enterprises State and local State government,18162,17728,17419,17327,17518
27,North Dakota (Metropolitan Portion),Government and government enterprises State and local Local government,16311,16379,16314,16723,15990
1,North Dakota (Nonmetropolitan Portion) *,Wage and salary employment,205341,203275,207651,211354,193783
2,North Dakota (Nonmetropolitan Portion) *,Proprietors employment Farm proprietors employment,20657,20211,20012,20016,19926
3,North Dakota (Nonmetropolitan Portion) *,Proprietors employmentNonfarm proprietors employment 2/,53618,52373,52580,50740,48669
4,North Dakota (Nonmetropolitan Portion) *,Farm employment,24776,24716,24596,25177,25552
8,North Dakota (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Construction,21244,17580,17458,19112,16881
10,North Dakota (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Wholesale trade,12779,12444,12379,12583,11628
11,North Dakota (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Retail trade,26189,25535,25293,24484,23534
15,North Dakota (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Real estate and rental and leasing,10072,10184,9523,8979,9495
24,North Dakota (Nonmetropolitan Portion) *,Government and government enterprises Federal civilian,4795,4712,4616,4571,4673
25,North Dakota (Nonmetropolitan Portion) *,Government and government enterprises Military,7627,7819,7904,8023,8061
1,Ohio (Metropolitan Portion),Wage and salary employment,4669343,4704613,4746014,4776687,4504189
2,Ohio (Metropolitan Portion),Proprietors employment Farm proprietors employment,27907,27726,27728,27726,27716
3,Ohio (Metropolitan Portion),Proprietors employmentNonfarm proprietors employment 2/,1046781,1065573,1097609,1079904,1044913
4,Ohio (Metropolitan Portion),Farm employment,38318,36404,36942,36562,36656
6,Ohio (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Mining, quarrying, and oil and gas extraction",20211,16377,13680,11914,10440
7,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Utilities,16421,15857,15895,15733,15541
8,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Construction,268127,276614,283156,287307,277384
9,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Manufacturing,506557,505740,515048,517106,483524
10,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Wholesale trade,221254,221202,220314,221181,211093
11,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Retail trade,562910,568703,556285,544651,520435
12,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Transportation and warehousing,214174,223851,246010,269754,276185
13,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Information,78602,77939,78721,74507,69643
14,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Finance and insurance,307029,312179,323565,313603,315610
15,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Real estate and rental and leasing,232076,237789,241514,230843,227184
16,Ohio (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Professional, scientific, and technical services",349195,360001,366859,369505,362568
17,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Management of companies and enterprises,139121,142182,143281,142426,139573
18,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,374664,373739,376487,379900,350084
19,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Educational services,128235,129319,126976,127099,119499
20,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Health care and social assistance,760701,763768,771376,779115,749150
21,Ohio (Metropolitan Portion),"Nonfarm employment Private nonfarm employment Arts, entertainment, and recreation",123003,126839,130593,130994,101926
22,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Accommodation and food services,424025,432783,435597,439698,363783
23,Ohio (Metropolitan Portion),Nonfarm employment Private nonfarm employment Other services (except government and government enterprises),301544,295417,309886,311405,284003
24,Ohio (Metropolitan Portion),Government and government enterprises Federal civilian,70455,71302,71608,72474,74398
25,Ohio (Metropolitan Portion),Government and government enterprises Military,29068,29478,29433,29684,29969
26,Ohio (Metropolitan Portion),Government and government enterprises State and local State government,155373,155527,156015,154202,142879
27,Ohio (Metropolitan Portion),Government and government enterprises State and local Local government,407776,410445,411255,415385,392419
1,Ohio (Nonmetropolitan Portion) *,Wage and salary employment,913144,917472,921060,920501,869848
2,Ohio (Nonmetropolitan Portion) *,Proprietors employment Farm proprietors employment,43174,42886,42897,42902,42866
3,Ohio (Nonmetropolitan Portion) *,Proprietors employmentNonfarm proprietors employment 2/,230985,228937,230807,223973,216539
4,Ohio (Nonmetropolitan Portion) *,Farm employment,52855,50961,51459,51107,51170
6,Ohio (Nonmetropolitan Portion) *,"Nonfarm employment Private nonfarm employment Mining, quarrying, and oil and gas extraction",14845,12461,11311,10466,9072
7,Ohio (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Utilities,4596,4239,4198,3953,3964
8,Ohio (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Construction,64799,67217,66769,67999,66863
9,Ohio (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Manufacturing,208411,210751,212857,211691,196562
10,Ohio (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Wholesale trade,33260,33577,33824,33924,32348
11,Ohio (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Retail trade,128488,126909,124854,122202,119365
12,Ohio (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Transportation and warehousing,47035,48488,50098,51497,50162
13,Ohio (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Information,8953,8818,8882,7652,6996
14,Ohio (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Finance and insurance,35063,34565,35376,33748,33477
15,Ohio (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Real estate and rental and leasing,38615,39359,40308,38304,38241
18,Ohio (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Administrative and support and waste management and remediation services,46290,46664,47231,46090,40420
19,Ohio (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Educational services,20701,20370,19424,19197,17451
20,Ohio (Nonmetropolitan Portion) *,Nonfarm employment Private nonfarm employment Health care and social assistance,132623,133299,133201,133897,129719
